token,tf score,idf score,tf-idf score
"('age', 'NN')",1.2396694214876034,2.259567707910355,2.8011169932772995
"('boy', 'NN')",1.2396694214876034,1.9851308622085946,2.460906027531316
"('arms', 'NNS')",0.8264462809917356,2.5649493574615367,2.1197928574062286
"('mine', 'NN')",0.8264462809917356,2.495956485974585,2.062773955350897
"('would', 'MD')",2.479338842975207,0.8219800524029137,2.03796707207334
"('think father', 'VB,NNP')",0.4132231404958678,4.51085950651685,1.863991531618533
"('mother would', 'NNP,MD')",0.4132231404958678,4.51085950651685,1.863991531618533
"('would approve', 'MD,VB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('age sitting', 'NN,VBG')",0.4132231404958678,4.51085950651685,1.863991531618533
"('seventeen-and-a-half-year-old boy', 'JJ,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('seventeen-and-a-half-year-old', 'JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('dreaming', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('thrilling', 'VBG')",0.4132231404958678,4.51085950651685,1.863991531618533
"('peter want', 'NNP,VB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('promise', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('but…he', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('young age', 'JJ,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('independent—that', 'JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('pretty sure', 'JJ,JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('never kiss', 'RB,VB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('boy unless', 'NN,IN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('also sure', 'RB,VBP')",0.4132231404958678,4.51085950651685,1.863991531618533
"('never touched', 'RB,VBD')",0.4132231404958678,4.51085950651685,1.863991531618533
"('met father', 'VBD,NNP')",0.4132231404958678,4.51085950651685,1.863991531618533
"('jacque say', 'NNP,VBP')",0.4132231404958678,4.51085950651685,1.863991531618533
"('lain', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('terribly shocking', 'RB,VBG')",0.4132231404958678,4.51085950651685,1.863991531618533
"('especially lately', 'RB,RB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('shocking', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('fearful', 'JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('stay apart', 'VB,RB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('kiss', 'VBP')",0.4132231404958678,4.51085950651685,1.863991531618533
"('suitable age', 'JJ,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('ask anybody', 'VB,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('anybody', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('hurt', 'VB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('heart tells', 'NN,VBZ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('us happy', 'PRP,JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('sense', 'VB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('honesty rising', 'JJ,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('sneaking around', 'VBG,RB')",0.4132231404958678,4.51085950651685,1.863991531618533
"('honesty', 'JJ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('rising', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('sneaking', 'VBG')",0.4132231404958678,4.51085950651685,1.863991531618533
"('third person', 'JJ,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('beauty would', 'NN,MD')",0.4132231404958678,4.51085950651685,1.863991531618533
"('feel better', 'VB,RBR')",0.4132231404958678,4.51085950651685,1.863991531618533
"('better inside', 'RBR,IN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('bring', 'NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('cuddling', 'VBG')",0.4132231404958678,4.51085950651685,1.863991531618533
"('requires', 'VBZ')",0.4132231404958678,4.51085950651685,1.863991531618533
"('six yesterday', 'CD,NN')",0.4132231404958678,4.51085950651685,1.863991531618533
"('family heard', 'NN,VBD')",0.4132231404958678,4.51085950651685,1.863991531618533
