token,tf score,idf score,tf-idf score
"('french grammar', 'JJ,NN')",0.7092198581560284,4.51085950651685,3.1991911393736525
"('read', 'VBP')",1.0638297872340425,2.806111414278425,2.9852249088068348
"('grammar', 'NN')",0.7092198581560284,4.105394398408686,2.9116272329139616
"('math', 'NN')",0.7092198581560284,3.594568774642695,2.549339556484181
"('pounds', 'NNS')",0.7092198581560284,3.258096538021482,2.3107067645542427
"('diary', 'JJ')",0.7092198581560284,3.006782109740576,2.132469581376295
"('asked', 'VBD')",1.4184397163120568,1.3753652905877003,1.9508727526066671
"('french', 'JJ')",0.7092198581560284,2.431417964837014,1.7244099041397263
"('awful', 'JJ')",0.7092198581560284,2.370793343020579,1.6814137184543114
"('la belle', 'NNP,NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('belle nivernaise', 'NNP,NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('vocabulary words', 'JJ,NNS')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('translating', 'VBG')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('la', 'NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('belle', 'NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('nivernaise', 'NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('vocabulary', 'JJ')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('awful math', 'JJ,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('math problem', 'NN,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('translated three', 'VBD,CD')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('grammar besides', 'NN,NNS')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('simply refuse', 'RB,VB')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('wretched math', 'VBD,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('math every', 'NN,DT')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('wretched', 'VBD')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('daddy thinks', 'NNP,VBZ')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('almost better', 'RB,JJR')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('fact neither', 'NN,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('neither', 'NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('also working', 'RB,VBG')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('storm family', 'NNP,NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('storm', 'NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('quite good', 'RB,JJ')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('compare', 'NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('makes sense', 'VBZ,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('cissy van', 'NNP,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('van marxveldt', 'NN,NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('terrific writer', 'JJ,NN')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('definitely going', 'RB,VBG')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('children read', 'NNS,VBP')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('körner plays', 'NNP,NNS')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('moreover', 'RB')",0.3546099290780142,4.51085950651685,1.5995955696868263
"('körner', 'NNP')",0.3546099290780142,4.51085950651685,1.5995955696868263
