token,tf score,idf score,tf-idf score
"('buy', 'VB')",4.225352112676056,3.006782109740576,12.704713139748911
"('daddy', 'NNP')",2.8169014084507045,2.6390573296152584,7.433964308775376
"('imagine that…', 'VBP,JJ')",1.4084507042253522,4.51085950651685,6.353323248615282
"('that…', 'JJ')",1.4084507042253522,4.51085950651685,6.353323248615282
"('sitting room', 'JJ,NN')",1.4084507042253522,4.51085950651685,6.353323248615282
"('receive visitors', 'VB,NNS')",1.4084507042253522,4.51085950651685,6.353323248615282
"('sitting', 'JJ')",1.4084507042253522,4.51085950651685,6.353323248615282
"('new furniture', 'JJ,NN')",1.4084507042253522,4.51085950651685,6.353323248615282
"('armchairs', 'NNS')",1.4084507042253522,4.51085950651685,6.353323248615282
"('simply wonderful', 'RB,JJ')",1.4084507042253522,4.51085950651685,6.353323248615282
"('days daddy', 'NNS,NNP')",1.4084507042253522,4.51085950651685,6.353323248615282
"('daddy gives', 'NNP,VBZ')",1.4084507042253522,4.51085950651685,6.353323248615282
"('150 guilders—converted', 'CD,VBD')",1.4084507042253522,4.51085950651685,6.353323248615282
"('swiss money', 'NNP,NN')",1.4084507042253522,4.51085950651685,6.353323248615282
"('guilders—and tells', 'VB,NNS')",1.4084507042253522,4.51085950651685,6.353323248615282
"('buy everything', 'VB,NN')",1.4084507042253522,4.51085950651685,6.353323248615282
"('150', 'CD')",1.4084507042253522,4.51085950651685,6.353323248615282
"('guilders—converted', 'VBD')",1.4084507042253522,4.51085950651685,6.353323248615282
"('swiss', 'NNP')",1.4084507042253522,4.51085950651685,6.353323248615282
"('guilders—and', 'VB')",1.4084507042253522,4.51085950651685,6.353323248615282
"('also use', 'RB,VB')",1.4084507042253522,4.51085950651685,6.353323248615282
"('buy whatever', 'VB,WDT')",1.4084507042253522,4.51085950651685,6.353323248615282
"('guilder', 'NN')",1.4084507042253522,4.51085950651685,6.353323248615282
"('one room', 'CD,NN')",1.4084507042253522,4.105394398408686,5.78224563156153
"('receive', 'VB')",1.4084507042253522,4.105394398408686,5.78224563156153
"('bought new', 'VBD,JJ')",1.4084507042253522,4.105394398408686,5.78224563156153
"('tea table', 'NN,NN')",1.4084507042253522,4.105394398408686,5.78224563156153
"('tells', 'NNS')",1.4084507042253522,4.105394398408686,5.78224563156153
"('bernd', 'NNP')",1.4084507042253522,4.105394398408686,5.78224563156153
"('switzerland', 'NNP')",1.4084507042253522,3.817712325956905,5.37705961402381
"('study', 'NN')",1.4084507042253522,3.817712325956905,5.37705961402381
"('imagine', 'VBP')",1.4084507042253522,3.594568774642695,5.062772922031965
"('sleep', 'VBP')",1.4084507042253522,3.594568774642695,5.062772922031965
"('visitors', 'NNS')",1.4084507042253522,3.41224721784874,4.805981996970057
"('bought', 'VBD')",1.4084507042253522,3.41224721784874,4.805981996970057
"('set', 'VBD')",1.4084507042253522,3.258096538021482,4.588868363410539
"('including', 'VBG')",1.4084507042253522,3.1245651453969594,4.4007959794323375
"('turned', 'VBN')",1.4084507042253522,3.006782109740576,4.234904379916305
"('furniture', 'NN')",1.4084507042253522,3.006782109740576,4.234904379916305
"('desk', 'NN')",1.4084507042253522,3.006782109740576,4.234904379916305
"('everything', 'VBG')",1.4084507042253522,3.006782109740576,4.234904379916305
"('later', 'RBR')",1.4084507042253522,3.006782109740576,4.234904379916305
"('surprise', 'NN')",1.4084507042253522,2.9014215940827497,4.086509287440493
"('tea', 'NN')",1.4084507042253522,2.806111414278425,3.952269597575247
"('gives', 'VBZ')",1.4084507042253522,2.806111414278425,3.952269597575247
"('use', 'VB')",1.4084507042253522,2.5649493574615367,3.612604728819066
"('divan', 'NN')",1.4084507042253522,2.495956485974585,3.51543167038674
"('need', 'NN')",1.4084507042253522,2.495956485974585,3.51543167038674
"('call', 'VB')",1.4084507042253522,2.431417964837014,3.424532344840865
"('boys', 'NNS')",1.4084507042253522,2.370793343020579,3.3391455535501113
"('money', 'NN')",1.4084507042253522,2.3136349291806306,3.2586407453248323
"('whatever', 'WDT')",1.4084507042253522,2.2082744135228043,3.1102456528490205
"('room', 'NN')",2.8169014084507045,1.0608719606852626,2.9883717202401767
"('simply', 'RB')",1.4084507042253522,2.02595285672885,2.8534547277871125
"('wonderful', 'JJ')",1.4084507042253522,2.02595285672885,2.8534547277871125
"('gone', 'VBN')",1.4084507042253522,1.8367108570903212,2.586916700127213
"('table', 'NN')",1.4084507042253522,1.8367108570903212,2.586916700127213
"('new', 'JJ')",1.4084507042253522,1.770019482591649,2.4929851867488018
"('week', 'NN')",1.4084507042253522,1.7074991256103151,2.4049283459300215
"('get', 'VBP')",1.4084507042253522,1.6204877486206852,2.2823771107333597
"('days', 'NNS')",1.4084507042253522,1.3121863889661687,1.8481498436143222
"('course', 'NN')",1.4084507042253522,1.143563676530376,1.610653065535741
"('also', 'RB')",1.4084507042253522,1.0451236037171234,1.4720050756579204
"('want', 'VBP')",1.4084507042253522,0.9993140676858292,1.4074846023744074
"('everything', 'NN')",1.4084507042253522,0.8999415938726256,1.2675233716515855
"('think', 'VBP')",1.4084507042253522,0.7972874398125424,1.1229400560740035
"('one', 'CD')",1.4084507042253522,0.4082161414800543,0.5749523119437385
